file	line	function	lines	mechanical_triage	method
firmware/src/node_comm.c	280	delivery_validate_transport_admission	10	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	294	delivery_backend_attempt	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	314	add_saturating_u64	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	319	lifecycle_next_pause_generation	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	329	lifecycle_force_reclaim	11		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	342	lifecycle_validate_pause_lease	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	364	node_comm_lifecycle_init	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	373	node_comm_lifecycle_state	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	379	node_comm_lifecycle_current_generation	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	385	node_comm_lifecycle_start	9	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	397	node_comm_lifecycle_request_pause	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	425	node_comm_lifecycle_note_quiesced	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	448	node_comm_lifecycle_begin_resume	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	466	node_comm_lifecycle_resume_ready	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	483	node_comm_lifecycle_note_resumed	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	503	node_comm_lifecycle_recovery_lease	10		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	517	node_comm_lifecycle_stop	15	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	535	node_comm_lifecycle_service	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	547	retry_backoff_ms	27		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	579	retry_delay_ms	6		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	587	schedule_retry	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	597	node_comm_retry_backoff_ms	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	619	deadline_expired	4		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	626	find_handle	12		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	641	handle_in_use	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	652	next_handle	12		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	666	next_lease_generation	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	675	next_delivery_generation	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	684	next_pause_generation	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	693	invalidate_lease	6		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	702	total_attempts_started	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	712	terminal_proof_for	13		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	729	terminalize	52		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	786	validate_lease	15	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	805	release_backend_guard_for_lease	8		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	817	rebase_retry_timers	13		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	834	expire_pause_lease	22		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	858	validate_pause_lease	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	879	node_comm_init	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	888	node_comm_set_delivery_transition_trace	7		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	900	node_comm_state	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	905	node_comm_lifecycle_generation	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	910	node_comm_start	10	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	922	node_comm_request_pause	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	949	node_comm_note_quiesced	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	971	node_comm_begin_resume	15	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	990	node_comm_note_resumed	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1007	node_comm_resume_ready	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1022	node_comm_pause_recovery_lease	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1035	node_comm_stop	64	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1103	node_comm_submit	46	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1154	node_comm_redrive_delivered	49	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1211	same_priority_pre_rf_predecessor	22		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1244	priority_uplink_pre_rf_barrier	20		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1268	node_comm_acquire	55	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1327	node_comm_lease_backend_guard_begin	19	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1352	node_comm_lease_note_rf_started	25	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1381	node_comm_lease_defer_pre_rf	26	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1412	node_comm_lease_defer_pre_rf_retry	21	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1438	node_comm_lease_wait_resource	37	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1479	node_comm_resource_wait_owner_next	21		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1505	node_comm_release_resource_wait	60	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1569	node_comm_lease_complete	73	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1647	node_comm_lease_await_confirmation	16	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1667	node_comm_requeue_awaiting_confirmation	54	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1727	node_comm_confirm_delivery	25	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1756	node_comm_confirm_delivery_external_proof	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1777	validate_callback_generation	15	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1799	node_comm_confirm_delivery_external_proof_for_generation	58	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1863	node_comm_fail_delivery	23	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1891	node_comm_note_backend_rf_started	20	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1915	node_comm_note_backend_rf_started_for_generation	48	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1969	node_comm_delivery_generation	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	1994	node_comm_cancel	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2015	node_comm_service	24	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2041	node_comm_next_service_due_ms	70		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2115	node_comm_take_terminal_event_for	14		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2134	node_comm_peek_terminal_event_for	14		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2153	node_comm_take_terminal_event	15		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2171	node_comm_pending_count	13		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2186	node_comm_lease_active	12		lexical C definition; preprocessor branches not resolved
firmware/src/node_comm.c	2200	node_comm_attempts_started	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	7	node_transaction_digest_bytes	3		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	15	node_transaction_digest_packet	49	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	70	node_transaction_key_valid	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	81	node_transaction_key_equal	8		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	92	node_transaction_state_action	18		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	113	node_transaction_set_action	5		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	122	node_transaction_abandon	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	135	node_transaction_init	5		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	142	node_transaction_begin	20	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	167	node_transaction_service	13		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	184	node_transaction_note_request_terminal	73	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	263	node_transaction_note_request_redrive	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	287	node_transaction_reconcile_result	54	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	351	node_transaction_cancel	19	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	374	node_transaction_cleanup_complete	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	397	node_transaction_terminal	5		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	404	node_transaction_retire	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	419	responder_find	9		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	432	responder_find_empty	8		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	443	node_transaction_responder_init	5		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	451	node_transaction_responder_service	18		lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	473	node_transaction_responder_receive	78	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	561	node_transaction_responder_commit	36	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/node_transaction.c	604	node_transaction_responder_abandon	27	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	7	operation_policy_assignment_defaults	14		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	24	operation_policy_set_defaults	7		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	33	operation_policy_first_contact_cell_ms	9		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	44	operation_policy_first_contact_offset_ms	22		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	71	operation_policy_assignment_required_budget_ms	52		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	127	operation_policy_assignment_validate	20		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	150	operation_policy_validate	8		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	160	operation_policy_decode_value	27		lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	191	operation_policy_append_tlv	31	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/operation_policy.c	227	operation_policy_set_from_tlvs	36		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	8	proto_crc16_ccitt_false	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	13	proto_crc16_ccitt_false_update	18		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	35	proto_click_report_session_id	17		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	55	proto_get_u16_le	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	60	proto_get_u32_le	6		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	68	proto_get_u64_le	4		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	74	proto_put_u16_le	4		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	80	proto_put_u32_le	6		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	88	proto_put_u64_le	4		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	94	proto_packet_header_len	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	99	proto_packet_encoded_len	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	104	proto_packet_msg_type_valid	36		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	142	proto_packet_msg_type_allowed_over_uwb	15		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	159	proto_packet_encode	47		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	212	proto_packet_decode	62		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	280	tlv_append_bytes	16		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	303	tlv_append_u8	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	308	tlv_append_i8	4		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	314	tlv_append_u16	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	321	tlv_append_u32	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	328	tlv_append_i32	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	335	tlv_append_u64	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	342	tlv_find	30		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	378	tlv_find_unique	42		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	426	gateway_host_receipt_identity_valid	37		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	466	gateway_local_command_result_valid	27		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	497	gateway_host_receipt_identity_encode	23		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	526	gateway_host_receipt_identity_decode	21		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	552	gateway_host_receipt_identity_append_tlv	22	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	580	gateway_host_receipt_identity_from_tlvs	17		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	602	gateway_host_receipt_packet_validate	16		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	624	tlv_require_u8	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	644	tlv_require_u16	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	664	tlv_require_u32	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	684	tlv_require_u64	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	704	command_result_id_append_tlvs	28	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	737	command_result_id_from_tlvs	29	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	770	result_offer_append_tlvs	33	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	808	result_offer_from_tlvs	38	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	850	result_grant_append_tlvs	24	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	879	result_grant_from_tlvs	24	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	907	result_busy_append_tlvs	35	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	947	result_busy_from_tlvs	82	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1038	exact_tlv_set_validate	40		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1084	proto_self_test_report_validate	59	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1147	proto_anchor_heartbeat_validate	130	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1281	result_bundle_header_append_tlvs	36	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1322	result_bundle_header_from_tlvs	36	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1362	result_bundle_record_append_tlv	36		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1403	result_bundle_record_next_from_tlvs	59		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1467	gateway_collection_eack_append_tlvs	71	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1543	gateway_collection_eack_from_tlvs	77	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1624	gateway_collection_eack_recovery_attempt_id	23	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1652	gateway_collection_eack_recovery_identity	57	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1714	gateway_collection_eack_node_list_validate	122		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1842	gateway_collection_eack_packet_validate	69	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1917	gateway_collection_eack_contains_node_id	40		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	1962	proto_cobs_encode	51		lexical C definition; preprocessor branches not resolved
firmware/src/protocol.c	2015	proto_cobs_decode	39		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	5	operation_valid	4		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	11	identity_matches	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	20	deadline_reached	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	25	deadline_is_bounded_future	3		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	31	protocol_rx_lifecycle_init	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	38	protocol_rx_lifecycle_begin	18	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	63	protocol_rx_lifecycle_set_deadline	8	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	78	protocol_rx_lifecycle_rf_begin	8		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	91	protocol_rx_lifecycle_rf_end	8		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	104	protocol_rx_lifecycle_terminate	7	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	116	protocol_rx_lifecycle_note_rx_recovery	11	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	133	protocol_rx_lifecycle_expire	9	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	145	protocol_rx_downstream_activation_init	5		lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	153	protocol_rx_downstream_activation_needs_wake	9	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	168	protocol_rx_downstream_activation_mark	20	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	195	protocol_rx_downstream_activation_clear	9	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/protocol_rx_lifecycle.c	209	protocol_rx_downstream_activation_expire	8	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	3	ids_are_valid	3		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	8	range_status_valid	5	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	15	report_range_transport_seq	24		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	83	report_validate_click_payload	305		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	392	append_participant_anchor_ids	30		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	428	append_distance_samples	72	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	505	append_diagnostics	151	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	662	report_append_range_tlvs	94	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	761	report_append_cir_fragment_tlvs	82	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	849	report_append_self_test_tlvs	24	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	878	report_append_anchor_heartbeat_tlvs	30	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	913	report_init_range_packet	25		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	946	report_init_anchor_heartbeat_packet	22		lexical C definition; preprocessor branches not resolved
firmware/src/report.c	975	report_init_click_packet	9	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/report.c	991	report_init_self_test_packet	19		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	5	deadline_reached	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	10	time_after	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	15	route_epoch_strictly_newer	5		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	22	candidate_valid_for_epoch	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	27	route_candidate_cost	7		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	36	route_link_rsl_immediately_usable	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	41	route_link_quality_from_rsl	11		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	54	candidate_effective_cost	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	59	candidate_in_hold_down	4	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	65	candidate_is_provisional	4	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	72	route_candidate_eligible_at	7		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	83	candidate_link_immediately_usable	4		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	90	normalize_candidate_hold_down	7	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	100	normalize_candidate_provisional	7	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	110	normalize_weak_link_deferral	7	scheduling	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	120	normalized_capacity_state	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	125	candidate_effective_capacity	7		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	135	capacity_preference_rank	16		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	153	normalize_candidate_capacity_hint	14		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	170	candidate_is_better	50		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	224	find_candidate_index	11	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	239	find_free_candidate_index	8	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	249	find_replacement_candidate_index	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/route.c	274	invalidate_candidates	9		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	285	route_table_init	7		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	294	route_table_begin_selection_wave	9		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	305	route_select_best	3		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	310	route_select_best_at	26		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	338	route_expire_stale	5		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	345	route_upsert_candidate	89		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	437	route_selected	11		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	450	route_set_channel9_timing_valid	14		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	470	route_update_capacity_hint	23		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	504	route_record_success	15		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	521	route_record_success_at	17		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	540	route_record_candidate_success_at	25		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	570	route_refresh_candidate_at	17		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	592	route_refresh_selected_at	13		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	607	route_record_failure_at	23		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	634	route_record_candidate_failure_at	32		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	673	route_abandon_selected_at	25		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	702	route_abandon_candidate_at	23		lexical C definition; preprocessor branches not resolved
firmware/src/route.c	732	route_retry_backoff_ms	9		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	45	get_u32_be	6		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	53	put_u32_be	6		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	61	sha256_transform	60		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	124	sha256_context_valid	10		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	137	semantic_digest_sha256_init	18		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	158	semantic_digest_sha256_update	26		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	192	semantic_digest_sha256_call_count	3		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	197	semantic_digest_sha256_call_count_reset	3		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	203	semantic_digest_sha256_final	28		lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	235	semantic_digest_sha256	7	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/semantic_digest.c	247	semantic_digest_equal	11		lexical C definition; preprocessor branches not resolved
firmware/src/serial_frame.c	5	serial_frame_encode_packet	31	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/serial_frame.c	42	serial_frame_decode_packet	36	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	45	stack_budget_role_valid	3		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	50	stack_budget_role_baseline	8		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	61	stack_budget_role_preset_name	6		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	69	stack_budget_validate_role_config	28		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	102	stack_budget_large_local_allowed	3		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	107	add_checked	7		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	116	stack_budget_calculate_combined	46	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	166	stack_budget_configured_for_owner	26		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	196	stack_budget_required_free	13		lexical C definition; preprocessor branches not resolved
firmware/src/stack_budget.c	212	stack_budget_evaluate	22		lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	7	valid_ops	4		lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	13	deadline_reached	3		lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	18	observe_available	11		lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	33	observe_write_result	11		lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	50	stack_diag_transport_begin	14	error_paths	lexical C definition; preprocessor branches not resolved
